CODARTICULO;CODCATEGORIA;DESCRIPCION;Stock M�nimo;Stock M�ximo;Stock de Pedido;Pasillo;Estanteria;Casillero;Estado
81;11;VENT CHOFER LUCERO COMP 4X4 110X135;10;10;10;1;1;1;activo
82;11;PARABRISA METALPAR IGUAZU IZQ 12407 - 135X108;10;10;10;1;1;1;activo
83;11;PARABRISA IZQ TODOBUS PALERMO 12603 FAVICUR;10;10;10;1;1;1;activo
84;11;PARABRISA DER TODOBUS PALERMO 12602 FAVICUR;10;10;10;1;1;1;activo
85;11;NO USAR ;10;10;10;1;1;1;activo
86;11;VENTILETE DE VENT LUCERO 91230;10;10;10;1;1;1;activo
87;11;VENT IZQ URB C/VENT  70255 - 102X122;10;10;10;1;1;1;activo
88;11;VENT DER URB C/VENT  70256 - 102X122;10;10;10;1;1;1;activo
89;11;VENT LATERAL C/VENT 69272 69272 - 149X100;10;10;10;1;1;1;activo
90;11;VENT LATERAL MINIBUS 70688 70688 - 94X50X68;10;10;10;1;1;1;activo
91;11;VENT LATERAL C/VENT PROTOTIPO  69965 - 98X51X78;10;10;10;1;1;1;activo
92;11;PARABRISA DER SALDIVIA MA17 12396 FAVICUR;10;10;10;1;1;1;activo
93;11;PARABRISA IZQ SALDIVIA MA17 12397 FAVICUR;10;10;10;1;1;1;activo
94;11;PARABRISA SALDIVIA MINIBUS 12448;10;10;10;1;1;1;activo
95;11;VENT ACOMP SALDIVIA MINIBUS 69446-100X113X160;10;10;10;1;1;1;activo
96;11;VENT LAT IZQ N�6 SALDIVIA MNBU 69453-100X85X100;10;10;10;1;1;1;activo
97;11;TAPA INF DER PARAGOLP DAILY 5802316195;10;10;10;1;1;1;activo
98;11;TAPA INF IZQ PARAGOLP DAILY 5802316196;10;10;10;1;1;1;activo
99;11;TAPA SUP DER PARAGOLP DAILY 5802316205;10;10;10;1;1;1;activo
100;11;TAPA SUP IZQ PARAGOLP DAILY 5802316208;10;10;10;1;1;1;activo
101;11;TAPA CENTRAL PARAGOLPE DAILY 5802354897;10;10;10;1;1;1;activo
102;11;SOPORT IZQ FARO AUXILIAR DAILY 5802356344;10;10;10;1;1;1;activo
103;11;SOPORT DER FARO AUXILIAR DAILY 5802356347;10;10;10;1;1;1;activo
104;11;CHAPON CUBRE RADIADOR DAILY 5802798016;10;10;10;1;1;1;activo
105;11;SOPORT PARAGOLPE DELANT DAILY 5803025477;10;10;10;1;1;1;activo
106;11;PARAGOLPE PLAST DELANT DAILY 5802313252;10;10;10;1;1;1;activo
107;11;PARRILLA PARAGOLP DELANT DAILY 5802317675;10;10;10;1;1;1;activo
108;11;PARABRISA AGRALE A8700 10427;10;10;10;1;1;1;activo
109;11;PISTON COMPUERTA A/A 66115;10;10;10;1;1;1;activo
110;11;PARABRISA ITALBUS TURISMO IZQ 12533;10;10;10;1;1;1;activo
111;11;PARABRISA ITALBUS TURISMO DER ;10;10;10;1;1;1;activo
112;11;CAPOT IVECO DAILY  ;10;10;10;1;1;1;activo
113;11;PARABRISAS METALSUR DER. 12578;10;10;10;1;1;1;activo
114;11;PARABRISAS METALSUR IZQ 12577;10;10;10;1;1;1;activo
115;11;MATAFUEGO 25KG ;10;10;10;1;1;1;activo
116;11;PARABRISA NICCOLO AVANTI IZQ 12529;10;10;10;1;1;1;activo
117;11;PARABRISA NICCOLO AVANTI DER 12528;10;10;10;1;1;1;activo
118;11;VENT LATERAL SPRINTER  LATERAL MEDIANA IZQU;10;10;10;1;1;1;activo
119;11;LUNETA IZQUIERDA TRANSIT 79,5 X 82,5;10;10;10;1;1;1;activo
120;11;PARABRISA METALSUR STAR 3 IZQ  12553;10;10;10;1;1;1;activo
121;11;PARABRISA METALSUR STAR 3 DER  12552;10;10;10;1;1;1;activo
122;11;VENT FIJA NUOVOBUS C/V 6013 69703;10;10;10;1;1;1;activo
123;11;VENT FIJA NUOVOBUS 6013 69700 - 136.5X110;10;10;10;1;1;1;activo
124;11;ESPEJO COMPLETO IVECO 6014;10;10;10;1;1;1;activo
125;11;VIDRIO VEN CHOFER 365 SALDIVIA 70383;10;10;10;1;1;1;activo
126;11;VENTANILLA CHOFER 365 SALDIVIA 70506;10;10;10;1;1;1;activo
127;11;TRABA PUERTA TRASERA SPRINTER A9067200004;10;10;10;1;1;1;activo
128;11;RESORTE BASE ASIENTO 104920 11 VUELTAS;10;10;10;1;1;1;activo
129;11;AMORTIGUADOR ASIENTO 103055 AS132 STABILUS;10;10;10;1;1;1;activo
130;11;TRABA CIERRE RAPIDO CHICO  103521 EQUIBUS REP;10;10;10;1;1;1;activo
131;11;PULMON SUSPENCION ASIENTO  102719 (06-0491/GMD);10;10;10;1;1;1;activo
132;11;VALV ASIENTO NEUMATICO 5500 102311;10;10;10;1;1;1;activo
133;11;BRAZO ESPEJO IZQ SPRINTER 415  37254;10;10;10;1;1;1;activo
134;11;BRAZO ESPEJO DER SPRINTER 415  37253;10;10;10;1;1;1;activo
1;12;VALV SUSPENSION VW WABCO ;10;10;10;1;1;1;activo
2;12;VALV SUSPENSION KNORR ;10;10;10;1;1;1;activo
3;12;VALV SOLENOIDE CONTROL TRACCIO KNORR KO53920;10;10;10;1;1;1;activo
4;12;VALV RELAY CHATA WABCO 4 ENTR 9730110000 WABCO;10;10;10;1;1;1;activo
5;12;VALV PEDALERA KNORR K020264 K020264/K007446;10;10;10;1;1;1;activo
6;12;VALV BLOQUEO MANO KNORR ;10;10;10;1;1;1;activo
7;12;VALV 4VIAS KNORR S59648;10;10;10;1;1;1;activo
8;12;VALV 6 VIAS WABCO 9347050050 ;10;10;10;1;1;1;activo
9;12;VALV 6 VIAS KNORR RC72864 ;10;10;10;1;1;1;activo
10;12;VALV PEDALERA KNORR K036330 K036330;10;10;10;1;1;1;activo
11;12;VALV KNORR ABS K038450 K038438/K038450;10;10;10;1;1;1;activo
12;12;VALV GOB IVECO DAILY K033398 ;10;10;10;1;1;1;activo
13;12;VALV COMANDO PUERTA 3/2 2005144;10;10;10;1;1;1;activo
14;12;VALV DEPRESORA PUERTA ;10;10;10;1;1;1;activo
15;12;VALV GOB MINIBUS AGRALE KNORR ;10;10;10;1;1;1;activo
16;12;VALV GOB MINIBUS AGRALE WABCO ;10;10;10;1;1;1;activo
17;12;VALV GOB IVECO/MB KNORR K033398;10;10;10;1;1;1;activo
18;12;VALV GOB IVECO/MB WABCO ;10;10;10;1;1;1;activo
19;12;VALV RELAY CHATA WABCO 5 ENTR 9730112520 WABCO;10;10;10;1;1;1;activo
20;12;VALV DESCARGA RAPIDA KNORR ;10;10;10;1;1;1;activo
21;12;VALV 2 VIAS KNORR ;10;10;10;1;1;1;activo
22;12;VALV PEDALERA WABCO ;10;10;10;1;1;1;activo
23;12;VALV GOB MB WABCO ;10;10;10;1;1;1;activo
24;12;VALV DESCARG RAPIDA/2 VIAS (W) WABCO 9735000680;10;10;10;1;1;1;activo
25;12;VALV RETENCION KNORR/WABCO AE5102/4340140000;10;10;10;1;1;1;activo
1;13;MANG CALEFA 10MM ;10;10;10;1;1;1;activo
2;13;MANG CALEFA 1/2MM ;10;10;10;1;1;1;activo
3;13;MANG CALEFA 16MM ;10;10;10;1;1;1;activo
4;13;MANG CALEFA 19MM ;10;10;10;1;1;1;activo
5;13;MANG CALEFA 22MM ;10;10;10;1;1;1;activo
6;13;MANG CALEFA 25MM ;10;10;10;1;1;1;activo
7;13;MANG CALEFA 13MM ;10;10;10;1;1;1;activo
8;13;ESPIGA DOBLE 1/4 ;10;10;10;1;1;1;activo
9;13;ESPIGA DOBLE 1/2 ;10;10;10;1;1;1;activo
10;13;ESPIGA DOBLE 3/4 ;10;10;10;1;1;1;activo
11;13;"ESPIGA DOBLE ""1"" ";10;10;10;1;1;1;activo
12;13;ESPIGA T 1/4 ;10;10;10;1;1;1;activo
13;13;ESPIGA T 1/2 ;10;10;10;1;1;1;activo
14;13;ESPIGA T 3/4 ;10;10;10;1;1;1;activo
15;13;"ESPIGA T ""1"" ";10;10;10;1;1;1;activo
16;13;ESPIGA CODO 1/4 ;10;10;10;1;1;1;activo
17;13;ESPIGA CODO 1/2 ;10;10;10;1;1;1;activo
18;13;ESPIGA CODO 3/4 ;10;10;10;1;1;1;activo
19;13;"ESPIGA CODO ""1"" ";10;10;10;1;1;1;activo
20;13;CANILLA 1/4 ;10;10;10;1;1;1;activo
21;13;CANILLA 1/2 ;10;10;10;1;1;1;activo
22;13;CANILLA 3/4 ;10;10;10;1;1;1;activo
23;13;"CANILLA ""1"" ";10;10;10;1;1;1;activo
24;13;"ELECTROVENT ""12"" 24V SPAL EXI17523";10;10;10;1;1;1;activo
25;13;CARBONES FORZADORES 6X8X25MM  ;10;10;10;1;1;1;activo
26;13;TERMOSTATO CUMMINS ISB6.7 82� 5337966-5292708 ;10;10;10;1;1;1;activo
27;13;TAPA DEPOSITO S/VALVULA VW 802274;10;10;10;1;1;1;activo
28;13;GARRAFA A/A FREON 134A 134A 13.6KG;10;10;10;1;1;1;activo
29;13;TAPA DEP C/VALVULA TR-5072 801937-A0005016915/1;10;10;10;1;1;1;activo
30;13;CARBONES FORZADORES 6X9X25MM  ;10;10;10;1;1;1;activo
31;13;PRESOSTATO ALTA DCENT OPEN 350/ CLOSE 250;10;10;10;1;1;1;activo
32;13;PRESOSTATO BAJA DCENT OPEN 7/ CLOSE 22;10;10;10;1;1;1;activo
33;13;VALVULA EXPANSION SPHEROS 3,5T TOEX-E0756;10;10;10;1;1;1;activo
34;13;EMBRAGUE TM31 8PK 24V ESTRIADO 366-MA;10;10;10;1;1;1;activo
35;13;EMBRAGUE TM31 2A 24V ESTRIADO 366-TA;10;10;10;1;1;1;activo
36;13;TAPA DEPOSITO ACEITE VW ;10;10;10;1;1;1;activo
37;13;TAPA DEPOSITO AGUA IVECO 5802504199;10;10;10;1;1;1;activo
38;13;TAPA DEPOSITO HIDRAULICO ;10;10;10;1;1;1;activo
39;13;DEPOSITO HIDRAULICO ;10;10;10;1;1;1;activo
40;13;"MANG ROJA ""1"" ";10;10;10;1;1;1;activo
41;13;TAPA DESCARGA COMBUSTIBLE MWM M195Q M38X3;10;10;10;1;1;1;activo
42;13;TURBINA TK DERECHA ALUMINIO 230X125X5/8;10;10;10;1;1;1;activo
43;13;TURBINA TK IZQUIERDA ALUMINIO 230X125X5/8;10;10;10;1;1;1;activo
44;13;MANCHON TK A/A ;10;10;10;1;1;1;activo
45;13;EJE EVAPORADOR TK 750MM;10;10;10;1;1;1;activo
46;13;CRAPODINA THERMO KING A/A ;10;10;10;1;1;1;activo
47;13;MODULO A/A VALEO SBU410;10;10;10;1;1;1;activo
48;13;MODULO A/A CLIMABUS GL-P1HBA028/002/001;10;10;10;1;1;1;activo
49;13;GARRAFA/GAS REFRIG A/A 404A 404A 10,9KG;10;10;10;1;1;1;activo
50;13;FILTRO DESHIDRATADOR A/A  CC205MPHE ;10;10;10;1;1;1;activo
51;13;"MANG ODYSSEY AGUA-AIRE 1/2"" ";10;10;10;1;1;1;activo
52;13;"MANG ODYSSEY AGUA-AIRE 1"" ";10;10;10;1;1;1;activo
1;14;LAVANDINA ;10;10;10;1;1;1;activo
2;14;DESENGRASANTE ;10;10;10;1;1;1;activo
3;14;SHAMPOO CARROCERIA ;10;10;10;1;1;1;activo
4;14;DETERGENTE ;10;10;10;1;1;1;activo
5;14;CIF ;10;10;10;1;1;1;activo
6;14;ESCOBILLON ;10;10;10;1;1;1;activo
7;14;ESCOBILLON LAVA CAMION ;10;10;10;1;1;1;activo
8;14;REPASADOR ;10;10;10;1;1;1;activo
9;14;TRAPO DE PISO ;10;10;10;1;1;1;activo
10;14;CABO MADERA 120CM ;10;10;10;1;1;1;activo
11;14;SECADOR DE PISO ;10;10;10;1;1;1;activo
12;14;MOPA ;10;10;10;1;1;1;activo
13;14;LIQUIDO LIMPIA VIDRIOS ;10;10;10;1;1;1;activo
14;14;PAPEL HIGIENICO 40MTS ;10;10;10;1;1;1;activo
15;14;BOLSAS COMPACTADORAS (MEDIDA) ;10;10;10;1;1;1;activo
16;14;BOLSAS RESIDUOS 40X60 ;10;10;10;1;1;1;activo
17;14;ROLLO PAPEL DE MANO 25 x 400 mts;10;10;10;1;1;1;activo
18;14;TRAPO PARA LIMP MANOS X KG ;10;10;10;1;1;1;activo
19;14;GQ X 7 DESENGRASANTE X 20LTS ;10;10;10;1;1;1;activo
20;14;SHAMPOO LAV CAR X 20LTS ;10;10;10;1;1;1;activo
21;14;ABSORBENTE MINERAL X 20KG ;10;10;10;1;1;1;activo
22;14;ROLLO COCINA 3X50 PA�OS X 8 BOLSON;10;10;10;1;1;1;activo
23;14;AEROSOL LUSTRA MUEBLE 360CC;10;10;10;1;1;1;activo
24;14;AEROSOL RAID 380CC;10;10;10;1;1;1;activo
25;14;GUANTE LATEX DESCARTABLE TALLE M;10;10;10;1;1;1;activo
26;14;CLEANNY DESODORANTE LIQUIDO POR LITRO;10;10;10;1;1;1;activo
27;14;LAMPAZO C/CABO N�10 SUNDE LAMPAZO PABILO;10;10;10;1;1;1;activo
28;14;CLEANNY LIQUIDO LAMPAZO  SOLVENTE;10;10;10;1;1;1;activo
29;14;CLEANNY JABON LIQUIDO MANOS COCO;10;10;10;1;1;1;activo
30;14;REJILLA PABILO DOBLE ;10;10;10;1;1;1;activo
31;14;FRANELA ;10;10;10;1;1;1;activo
32;14;CABO MADERA 40CM ;10;10;10;1;1;1;activo
1;15;MECHA WIDIA 12MM ;10;10;10;1;1;1;activo
2;15;"ALICATE 6"" TRUPER";10;10;10;1;1;1;activo
3;15;"PINZA PICO LORO 10"" HAMILTON";10;10;10;1;1;1;activo
4;15;LLAVE COMBINADA 14MM BAHCO;10;10;10;1;1;1;activo
5;15;LLAVE ALLEN LARGA 7MMX195MM BAHCO;10;10;10;1;1;1;activo
6;15;MECHA 5.0MM ;10;10;10;1;1;1;activo
7;15;MECHA 2.0MM ;10;10;10;1;1;1;activo
8;15;MECHA 1.0MM ;10;10;10;1;1;1;activo
9;15;MECHA 6.3MM ;10;10;10;1;1;1;activo
10;15;MECHA 5.5MM ;10;10;10;1;1;1;activo
11;15;TUBO ESTRIADO MACHO M14 ;10;10;10;1;1;1;activo
12;15;PINZA UNIVERSAL TOTAL;10;10;10;1;1;1;activo
13;15;"LLAVE FRANCESA ""12"" ";10;10;10;1;1;1;activo
14;15;JGO DESTORNILLADOR 6PZA TOTAL;10;10;10;1;1;1;activo
15;15;JGO LLAVE COMBINADA 7MM A 32MM BREMEN;10;10;10;1;1;1;activo
16;15;MAZA 1.5KG TOTAL;10;10;10;1;1;1;activo
17;15;MARTILLO BOLITA BREMEN;10;10;10;1;1;1;activo
18;15;CAJA HERRAMIENTA  20X22X45;10;10;10;1;1;1;activo
19;15;LLAVE CRIQUET 1/2 BREMEN;10;10;10;1;1;1;activo
20;15;MANGO FUERZA 1/2 BREMEN;10;10;10;1;1;1;activo
21;15;PINZA FUERZA (PERRO) STANLEY;10;10;10;1;1;1;activo
22;15;EXTENCION MEDIANA 125MM BREMEN;10;10;10;1;1;1;activo
23;15;EXTENCION LARGA 250MM BREMEN;10;10;10;1;1;1;activo
24;15;CRIQUET BOTELLA 12TN KONAN;10;10;10;1;1;1;activo
25;15;"KIT LAMINA METALICA P/MASILLA 2"" 3"" 4"" 5""";10;10;10;1;1;1;activo
26;15;"KIT LAMINA PLASTICA P/MASILLA 2"" 3"" 4"" 5""";10;10;10;1;1;1;activo
27;15;PISTOLA P/PINTURA WURTH;10;10;10;1;1;1;activo
28;15;JGO LLAVE ALLEN EN PULGADAS BREMEN 9PZA;10;10;10;1;1;1;activo
29;15;JGO LLAVE ALLEN MILIMETRICA BREMEN 9PZA;10;10;10;1;1;1;activo
30;15;JGO LLAVE TORX BREMEN 9PZA;10;10;10;1;1;1;activo
31;15;REMACHADORA MANUAL BREMEN;10;10;10;1;1;1;activo
32;15;"PINZA SEEGER RECTA/CERRAR BREMEN ""9""";10;10;10;1;1;1;activo
33;15;"PINZA SEEGER RECTA/ABRIR BREMEN ""9""";10;10;10;1;1;1;activo
34;15;"PINZA SEEGER CURVA/CERRAR BREMEN ""9""";10;10;10;1;1;1;activo
35;15;"PINZA SEEGER CURVA/ABRIR BREMEN ""9""";10;10;10;1;1;1;activo
36;15;"PINZA SEEGER CURVA/ABRIR BREMEN ""7""";10;10;10;1;1;1;activo
37;15;"PINZA SEEGER CURVA/CERRAR BREMEN ""7""";10;10;10;1;1;1;activo
38;15;"PINZA SEEGER RECTA/ABRIR BREMEN ""7""";10;10;10;1;1;1;activo
39;15;"PINZA SEEGER RECTA/CERRAR BREMEN ""7""";10;10;10;1;1;1;activo
40;15;LLAVE STILSON 1-1/2 375MM TOTAL;10;10;10;1;1;1;activo
41;15;PISTOLA SIKA MANUAL ALUMINIO BREMEN;10;10;10;1;1;1;activo
42;15;TALADRO INALAMBRICO  10MM 12V FORD;10;10;10;1;1;1;activo
43;15;TALADRO ELECTRICO C/PERCUTOR 13MM 750W FORD;10;10;10;1;1;1;activo
44;15;CRIQUE SACA CAJA 500K BH5SP500QA;10;10;10;1;1;1;activo
45;15;EXTENCION CORTA 75MM BREMEN;10;10;10;1;1;1;activo
46;15;MOVIMIENTO UNIVERSAL 1/2  BREMEN 3456;10;10;10;1;1;1;activo
47;15;PRENSA ESPIRAL ;10;10;10;1;1;1;activo
48;15;CRIQUET BOTELLA 10TN KONAN;10;10;10;1;1;1;activo
49;15;PISTOLA NEUMATICA 1/2 1560NM BREMEN LI7713B;10;10;10;1;1;1;activo
50;15;JGO PIEDRO BRU�IDOR G100 99mmX7mmX9mm G-100;10;10;10;1;1;1;activo
51;15;CRIQUET BOTELLA 16TN KONAN;10;10;10;1;1;1;activo
52;15;CRIQUET BOTELLA 30TN KONAN;10;10;10;1;1;1;activo
53;15;LENTES SEGURIDAD TRANSPARENTE ;10;10;10;1;1;1;activo
54;15;LLAVE COMBINADA 13MM ;10;10;10;1;1;1;activo
55;15;PUNTA PHILIPS PH2 BREMEN;10;10;10;1;1;1;activo
56;15;JGO DESTORNILLADOR 8PZA TOTAL;10;10;10;1;1;1;activo
57;15;CAJA HERRAMIENTA 160 PZA BREMEN MECHANIKER;10;10;10;1;1;1;activo
58;15;TUBO ESTRIADO 3/8 DE 1/2 ;10;10;10;1;1;1;activo
59;15;TERRAJA GOMERIA ;10;10;10;1;1;1;activo
60;15;BULON RETRACCION SPRING BRAKE DESBLOQUEADOR FRENO;10;10;10;1;1;1;activo
61;15;MECHA 6.25MM ;10;10;10;1;1;1;activo
62;15;MECHA 6.5MM ;10;10;10;1;1;1;activo
63;15;MECHA 6.75MM ;10;10;10;1;1;1;activo
64;15;MECHA 7MM ;10;10;10;1;1;1;activo
65;15;MECHA 7.25MM ;10;10;10;1;1;1;activo
66;15;MECHA 7.5MM ;10;10;10;1;1;1;activo
67;15;MECHA 8MM ;10;10;10;1;1;1;activo
68;15;MECHA 8.25MM ;10;10;10;1;1;1;activo
69;15;MECHA 8.5MM ;10;10;10;1;1;1;activo
70;15;MECHA 1.25MM ;10;10;10;1;1;1;activo
71;15;MECHA 1.5MM ;10;10;10;1;1;1;activo
72;15;MECHA 1.75MM ;10;10;10;1;1;1;activo
73;15;MECHA 2MM ;10;10;10;1;1;1;activo
74;15;MECHA 2.5MM ;10;10;10;1;1;1;activo
75;15;MECHA 3MM ;10;10;10;1;1;1;activo
76;15;MECHA 3.25MM ;10;10;10;1;1;1;activo
77;15;MECHA 3.5MM ;10;10;10;1;1;1;activo
78;15;MECHA 3.75MM ;10;10;10;1;1;1;activo
79;15;MECHA 4MM ;10;10;10;1;1;1;activo
80;15;MECHA 4.25MM ;10;10;10;1;1;1;activo
81;15;MECHA 4.5MM ;10;10;10;1;1;1;activo
82;15;MECHA 4.75MM ;10;10;10;1;1;1;activo
83;15;MECHA 5.25MM ;10;10;10;1;1;1;activo
84;15;MECHA 5.75MM ;10;10;10;1;1;1;activo
85;15;MECHA 6MM ;10;10;10;1;1;1;activo
86;15;CRIQUET BOTELLA 20T WEMBLEY KONAN;10;10;10;1;1;1;activo
87;15;JGO INSERTOS BREMEN  JI7836;10;10;10;1;1;1;activo
88;15;MANGO FUERZA 3/4  BREMEN;10;10;10;1;1;1;activo
89;15;SONDA 20 HOJAS 0.05 A 1MM WEMBLEY;10;10;10;1;1;1;activo
90;15;JGO TUBO TORK 1/4 7PZA BREMEN;10;10;10;1;1;1;activo
91;15;ENGRASADORA MANUAL / NEUMATICA WURTH ;10;10;10;1;1;1;activo
92;15;JGO LLAVE RUEDA 27 LLAVE Y PALANCA;10;10;10;1;1;1;activo
93;15;PALA FORJADA ANCHA LARGA GHERARDI;10;10;10;1;1;1;activo
94;15;PALA FORJADA CORAZON CABO CORT GHERARDI;10;10;10;1;1;1;activo
95;15;ACEITERA 15 LTS - LA-201 VULCANO;10;10;10;1;1;1;activo
96;15;BOMBA MANUAL D/ACEITE VULVANO;10;10;10;1;1;1;activo
97;15;TUBO TORK MACHO 1/2 T40 ;10;10;10;1;1;1;activo
98;15;TUBO TORK MACHO 1/2 T55 ;10;10;10;1;1;1;activo
1;16;TACO MADERA (CU�A) ;10;10;10;1;1;1;activo
2;16;BALIZA DE SEGURIDAD ;10;10;10;1;1;1;activo
3;16;CONO SEGURIDAD 50 C/REFLECTIVO NARANJA;10;10;10;1;1;1;activo
4;16;CHALECO SEGURIDAD VIAL FLUOR  TALLE XL;10;10;10;1;1;1;activo
5;16;TACO GOMA (CU�A) ;10;10;10;1;1;1;activo
6;16;"TENSOR FORJADO 0-0 1/2"" ";10;10;10;1;1;1;activo
7;16;CABLE DE ACERO GALVANIZADO  6X19+1 F ALMAFIBRA  ;10;10;10;1;1;1;activo
8;16;ESL CAB AC GALV 10MM LARGO 1500MM-R10-GU;10;10;10;1;1;1;activo
9;16;GRAMPA PRENSACABLE LIVIANA  10MM;10;10;10;1;1;1;activo
10;16;GRILLETE CORAZON ELD SWL 1TON ;10;10;10;1;1;1;activo
1;17;MARCADOR PERMANENTE PUNTA FINA;10;10;10;1;1;1;activo
2;17;ADAPTADOR OTG TC ;10;10;10;1;1;1;activo
;; ;;;;;;;
